Team,Day,EFG,TOV,ORB,FTFGA,O_Team,Won
Yale,23,0.577586206897,0.209010682768,0.903225806452,0.258620689655,Lafayette,1
Colgate,114,0.74,0.1036116045,0.666666666667,0.42,Lafayette,1
Navy,61,0.555555555556,0.178767876788,0.676470588235,0.166666666667,Lafayette,1
Lehigh,82,0.6,0.198300283286,0.793103448276,0.3,Lafayette,1
Bucknell,72,0.5,0.118764845606,0.807692307692,0.274509803922,Navy,1
Bucknell,100,0.30612244898,0.17491926803,0.775,0.448979591837,Navy,1
Lafayette,89,0.615384615385,0.163204747774,0.916666666667,0.192307692308,Navy,1
Michigan St,11,0.547169811321,0.196078431373,0.8,0.11320754717,Navy,1
Notre Dame,13,0.640350877193,0.118234366789,0.818181818182,0.333333333333,Navy,1
Providence,17,0.651785714286,0.142634854772,0.833333333333,0.267857142857,Navy,1
Holy Cross,82,0.686046511628,0.1953125,0.809523809524,0.395348837209,Navy,1
Northeastern,19,0.541666666667,0.211505922166,0.909090909091,0.333333333333,Navy,1
American Univ,114,0.653846153846,0.10885341074,0.533333333333,0.435897435897,Navy,1
Boston Univ,65,0.618421052632,0.17810880829,0.676470588235,0.605263157895,Navy,1
Boston Univ,93,0.579545454545,0.201612903226,0.758620689655,0.25,Navy,1
MD E Shore,40,0.608108108108,0.288919102651,0.72,0.216216216216,Navy,1
Colgate,75,0.590909090909,0.16149870801,0.769230769231,0.295454545455,Navy,1
Colgate,122,0.5875,0.141687657431,0.69696969697,0.625,Navy,1
St Francis PA,26,0.759615384615,0.184974388162,0.6,0.115384615385,Navy,1
Lehigh,79,0.519607843137,0.137867647059,0.742857142857,0.156862745098,Navy,1
Lehigh,107,0.39,0.175675675676,0.666666666667,0.4,Navy,1
Penn,30,0.522222222222,0.236686390533,0.741935483871,0.222222222222,Navy,1
Citadel,33,0.567307692308,0.175438596491,0.645161290323,0.153846153846,Navy,1
Bucknell,75,0.587719298246,0.128205128205,0.821428571429,0.245614035088,Army,1
Bucknell,104,0.656862745098,0.180756395996,0.709677419355,0.21568627451,Army,1
Duke,27,0.55,0.115901715345,0.833333333333,0.45,Army,1
Lafayette,58,0.622950819672,0.112331502746,0.677419354839,0.262295081967,Army,1
Lafayette,117,0.5,0.109409190372,0.795454545455,0.345454545455,Army,1
Holy Cross,100,0.517857142857,0.167095115681,0.777777777778,0.267857142857,Army,1
Loyola MD,89,0.550847457627,0.200471698113,0.862068965517,0.203389830508,Army,1
Boston Univ,114,0.454545454545,0.210970464135,0.852941176471,0.522727272727,Army,1
Bryant,36,0.571428571429,0.164307381193,0.653846153846,0.285714285714,Army,1
Colgate,107,0.591666666667,0.0552791597568,0.821428571429,0.216666666667,Army,1
Navy,68,0.509259259259,0.0834724540902,0.714285714286,0.37037037037,Army,1
Navy,96,0.535714285714,0.162778079219,0.676470588235,0.125,Army,1
Navy,120,0.41,0.195109261186,0.787878787879,0.3,Army,1
Lehigh,65,0.482456140351,0.18265952265,0.756097560976,0.280701754386,Army,1
Lehigh,93,0.626984126984,0.113688040018,0.815789473684,0.380952380952,Army,1
Bucknell,86,0.455357142857,0.129132231405,0.8,0.303571428571,Lehigh,1
Lafayette,111,0.5,0.114678899083,0.566666666667,0.05,Lehigh,1
Quinnipiac,45,0.438356164384,0.0986409469531,0.774193548387,0.219178082192,Lehigh,1
Villanova,11,0.43661971831,0.0993816254417,0.863636363636,0.211267605634,Lehigh,1
Canisius,15,0.372881355932,0.160019694732,0.787878787879,0.322033898305,Lehigh,1
Holy Cross,103,0.387931034483,0.0931842385517,0.567567567568,0.224137931034,Lehigh,1
Loyola MD,68,0.449152542373,0.17884517118,0.588235294118,0.203389830508,Lehigh,1
American Univ,72,0.53125,0.126023944549,0.615384615385,0.229166666667,Lehigh,1
American Univ,122,0.549019607843,0.106902871106,0.8,0.235294117647,Lehigh,1
Columbia,20,0.433962264151,0.175865800866,0.720930232558,0.150943396226,Lehigh,1
Rider,18,0.576923076923,0.1,0.681818181818,0.346153846154,Lehigh,1
Boston Univ,61,0.537037037037,0.171503957784,0.705882352941,0.314814814815,Lehigh,1
Colgate,58,0.688888888889,0.234521575985,0.8125,0.133333333333,Lehigh,1
Colgate,117,0.625,0.190234622701,0.757575757576,0.0208333333333,Lehigh,1
Buffalo,11,0.330882352941,0.0896860986547,0.720930232558,0.352941176471,S Dakota St,1
Utah,50,0.586206896552,0.142192347466,0.789473684211,0.206896551724,S Dakota St,1
Northern Iowa,55,0.655555555556,0.114304376225,0.730769230769,0.333333333333,S Dakota St,1
Denver,60,0.663043478261,0.166062801932,0.821428571429,0.326086956522,S Dakota St,1
FL Gulf Coast,27,0.5,0.187219171243,0.631578947368,0.290909090909,S Dakota St,1
Idaho,14,0.492537313433,0.135317997294,0.741935483871,0.238805970149,S Dakota St,1
IPFW,94,0.586538461538,0.123490669594,0.758620689655,0.442307692308,S Dakota St,1
N Dakota St,62,0.539215686275,0.0871080139373,0.851851851852,0.333333333333,S Dakota St,1
N Dakota St,127,0.461538461538,0.157053112507,0.815789473684,0.173076923077,S Dakota St,1
South Dakota,117,0.566037735849,0.111794298491,0.736842105263,0.377358490566,S Dakota St,1
Buffalo,15,0.462962962963,0.21018215787,0.75,0.444444444444,UT Arlington,1
Kentucky,22,0.641509433962,0.210477081384,0.673913043478,0.452830188679,UT Arlington,1
Texas,29,0.341666666667,0.15315739868,0.741935483871,0.366666666667,UT Arlington,1
Texas St,129,0.482142857143,0.122682660851,0.666666666667,0.25,UT Arlington,1
ULM,66,0.464285714286,0.135440180587,0.720930232558,0.157142857143,UT Arlington,1
Appalachian St,124,0.539215686275,0.176438653637,0.645161290323,0.333333333333,UT Arlington,1
Ga Southern,122,0.431818181818,0.13221683561,0.62962962963,0.287878787879,UT Arlington,1
Georgia St,73,0.55,0.100704934542,0.586206896552,0.283333333333,UT Arlington,1
Georgia St,87,0.594339622642,0.121819166215,0.606060606061,0.471698113208,UT Arlington,1
ULL,110,0.559322033898,0.200534759358,0.681818181818,0.254237288136,UT Arlington,1
Montana St,25,0.685185185185,0.127356087621,0.818181818182,0.555555555556,UT Arlington,1
Arkansas St,115,0.508620689655,0.203804347826,0.69696969697,0.379310344828,UT Arlington,1
Troy,63,0.617021276596,0.187752744079,0.666666666667,0.276595744681,UT Arlington,1
Troy,89,0.372340425532,0.205479452055,0.785714285714,0.425531914894,UT Arlington,1
South Alabama,103,0.594339622642,0.2145002145,0.697674418605,0.641509433962,UT Arlington,1
Buffalo,22,0.583333333333,0.18647439085,0.710526315789,0.314814814815,Grand Canyon,1
Indiana,40,0.506666666667,0.044014084507,0.756097560976,0.24,Grand Canyon,1
Kentucky,11,0.507142857143,0.142294220665,0.757575757576,0.2,Grand Canyon,1
Missouri KC,117,0.401960784314,0.108166576528,0.827586206897,0.56862745098,Grand Canyon,1
UT Arlington,17,0.409090909091,0.190023752969,0.852941176471,0.381818181818,Grand Canyon,1
UTRGV,82,0.586206896552,0.128424657534,0.75,0.0862068965517,Grand Canyon,1
C Michigan,26,0.525423728814,0.0550357732526,0.708333333333,0.28813559322,Grand Canyon,1
New Mexico St,80,0.525862068966,0.11100148002,0.75,0.413793103448,Grand Canyon,1
New Mexico St,110,0.581632653061,0.181361607143,0.8,0.30612244898,Grand Canyon,1
Harvard,57,0.583333333333,0.179458862507,0.848484848485,0.333333333333,Grand Canyon,1
Incarnate Word,44,0.590163934426,0.0538793103448,0.76,0.16393442623,Grand Canyon,1
Idaho St,36,0.602040816327,0.206367924528,0.758620689655,0.163265306122,Grand Canyon,1
Chicago St,89,0.479166666667,0.15479876161,0.785714285714,0.208333333333,Grand Canyon,1
Chicago St,115,0.483870967742,0.0790305584826,0.666666666667,0.225806451613,Grand Canyon,1
Buffalo,26,0.525,0.165142276423,0.725,0.15,Canisius,1
Cornell,23,0.489361702128,0.274988043998,0.675675675676,0.446808510638,Canisius,1
Iona,68,0.524590163934,0.10055304173,0.740740740741,0.245901639344,Canisius,1
Massachusetts,40,0.57,0.16339869281,0.8125,0.36,Canisius,1
St Bonaventure,19,0.447916666667,0.185079726651,0.682926829268,0.333333333333,Canisius,1
Rider,82,0.418604651163,0.171526586621,0.71875,0.53488372093,Canisius,1
Rider,102,0.607142857143,0.249376558603,0.782608695652,0.214285714286,Canisius,1
Niagara,113,0.677777777778,0.184869169511,0.611111111111,0.466666666667,Canisius,1
Monmouth NJ,60,0.490566037736,0.144965735372,0.545454545455,0.396226415094,Canisius,1
Monmouth NJ,97,0.329545454545,0.208209399167,0.724137931034,0.340909090909,Canisius,1
Monmouth NJ,124,0.444444444444,0.150850246846,0.666666666667,0.222222222222,Canisius,1
Manhattan,62,0.593023255814,0.223081499108,0.709677419355,0.279069767442,Canisius,1
Manhattan,95,0.5,0.228206298494,0.631578947368,0.444444444444,Canisius,1
Marist,90,0.608695652174,0.106447688564,0.480769230769,0.413043478261,Canisius,1
Buffalo,34,0.482456140351,0.189483657035,0.846153846154,0.333333333333,Robert Morris,1
Clemson,57,0.5,0.207684319834,0.711111111111,0.185185185185,Robert Morris,1
Duke,137,0.722222222222,0.154581225408,0.769230769231,0.12962962963,Robert Morris,1
Lafayette,11,0.561224489796,0.17491926803,0.720930232558,0.448979591837,Robert Morris,1
North Carolina,13,0.535211267606,0.0843525938423,0.771428571429,0.380281690141,Robert Morris,1
Sacred Heart,108,0.484375,0.168312387792,0.678571428571,0.28125,Robert Morris,1
Georgetown,19,0.543859649123,0.178826895565,0.731707317073,0.315789473684,Robert Morris,1
Toledo,44,0.591666666667,0.16998542982,0.763157894737,0.2,Robert Morris,1
Bryant,89,0.6,0.20207852194,0.545454545455,0.22,Robert Morris,1
St Francis PA,63,0.518867924528,0.113895216401,0.777777777778,0.207547169811,Robert Morris,1
Youngstown St,29,0.622950819672,0.149105367793,0.6875,0.213114754098,Robert Morris,1
Chattanooga,23,0.451219512195,0.226500566251,0.857142857143,0.585365853659,Robert Morris,1
St Francis NY,74,0.53125,0.0755287009063,0.645161290323,0.354166666667,Robert Morris,1
Long Island,94,0.408333333333,0.188470066519,0.758620689655,0.383333333333,Robert Morris,1
Long Island,101,0.462264150943,0.194199896427,0.807692307692,0.264150943396,Robert Morris,1
Buffalo,43,0.507462686567,0.117150890347,0.666666666667,0.179104477612,Drexel,1
Col Charleston,123,0.392156862745,0.115008625647,0.708333333333,0.313725490196,Drexel,1
Colorado,11,0.461538461538,0.172048703017,0.853658536585,0.326923076923,Drexel,1
Elon,61,0.578431372549,0.217613927291,0.703703703704,0.352941176471,Drexel,1
Hofstra,79,0.572463768116,0.141978230005,0.764705882353,0.101449275362,Drexel,1
Hofstra,104,0.666666666667,0.152692948362,0.735294117647,0.166666666667,Drexel,1
Iona,55,0.564516129032,0.12444001991,0.694444444444,0.177419354839,Drexel,1
Miami FL,17,0.535087719298,0.131118881119,0.764705882353,0.0877192982456,Drexel,1
Penn St,47,0.563829787234,0.169300225734,0.74358974359,0.425531914894,Drexel,1
La Salle,40,0.483050847458,0.154639175258,0.771428571429,0.135593220339,Drexel,1
Northeastern,110,0.590909090909,0.217502558854,0.684210526316,0.704545454545,Drexel,1
James Madison,73,0.525641025641,0.262345679012,0.810810810811,0.333333333333,Drexel,1
James Madison,107,0.666666666667,0.186996547756,0.8125,0.619047619048,Drexel,1
St Joseph's PA,14,0.362745098039,0.176438653637,0.8,0.294117647059,Drexel,1
USC,18,0.525423728814,0.118545837724,0.631578947368,0.169491525424,Drexel,1
UNC Wilmington,68,0.547619047619,0.231884057971,0.862068965517,0.428571428571,Drexel,1
William & Mary,63,0.663265306122,0.2050380785,0.885714285714,0.163265306122,Drexel,1
Delaware,115,0.471153846154,0.137614678899,0.697674418605,0.173076923077,Drexel,1
Buffalo,46,0.564814814815,0.186393289842,0.769230769231,0.5,Niagara,1
Iona,74,0.522058823529,0.168236877524,0.714285714286,0.132352941176,Niagara,1
Iona,83,0.677966101695,0.112044817927,0.75,0.118644067797,Niagara,1
Pittsburgh,11,0.587719298246,0.124722838137,0.756756756757,0.19298245614,Niagara,1
Quinnipiac,97,0.647058823529,0.112387612388,0.820512820513,0.0441176470588,Niagara,1
St John's,29,0.566037735849,0.189086980011,0.777777777778,0.188679245283,Niagara,1
Canisius,33,0.563636363636,0.121424716676,0.777777777778,0.272727272727,Niagara,1
St Bonaventure,26,0.491071428571,0.182926829268,0.685714285714,0.339285714286,Niagara,1
Hartford,19,0.588888888889,0.260989010989,0.71875,0.266666666667,Niagara,1
Davidson,40,0.634615384615,0.164835164835,0.692307692308,0.230769230769,Niagara,1
Rider,104,0.6,0.124688279302,0.607142857143,0.18,Niagara,1
Siena,66,0.558823529412,0.147137506688,0.647058823529,0.43137254902,Niagara,1
Siena,76,0.53125,0.223546944858,0.594594594595,0.479166666667,Niagara,1
Siena,122,0.560344827586,0.140686550366,0.733333333333,0.103448275862,Niagara,1
Monmouth NJ,62,0.541666666667,0.197740112994,0.763157894737,0.291666666667,Niagara,1
Monmouth NJ,81,0.578947368421,0.229095074456,0.612903225806,0.657894736842,Niagara,1
Manhattan,68,0.518181818182,0.144857556736,0.708333333333,0.490909090909,Niagara,1
St Peter's,102,0.565217391304,0.117508813161,0.677419354839,0.54347826087,Niagara,1
Marist,88,0.490196078431,0.158318940702,0.653846153846,0.294117647059,Niagara,1
Marist,95,0.482142857143,0.126475548061,0.677419354839,0.160714285714,Niagara,1
Arkansas St,50,0.536363636364,0.134698275862,0.709677419355,0.272727272727,Niagara,1
Penn,71,0.448979591837,0.196540880503,0.777777777778,0.469387755102,Niagara,1
Buffalo,65,0.519230769231,0.1850024667,0.75,0.480769230769,Miami OH,1
Buffalo,75,0.446428571429,0.14164305949,0.815789473684,0.482142857143,Miami OH,1
Dayton,30,0.478260869565,0.153803131991,0.761904761905,0.478260869565,Miami OH,1
Elon,27,0.5,0.168743509865,0.657142857143,0.228070175439,Miami OH,1
Northwestern,22,0.489583333333,0.218277066356,0.794117647059,0.166666666667,Miami OH,1
Ohio St,49,0.613636363636,0.0956022944551,0.80487804878,0.181818181818,Miami OH,1
Virginia Tech,23,0.588235294118,0.263283867879,0.8,0.352941176471,Miami OH,1
Wright St,41,0.604651162791,0.220199647681,0.966666666667,0.372093023256,Miami OH,1
Bowling Green,117,0.447916666667,0.134088200238,0.782608695652,0.395833333333,Miami OH,1
Kent,96,0.53,0.164868105516,0.565217391304,0.16,Miami OH,1
Ohio,123,0.723214285714,0.182767624021,0.720930232558,0.25,Miami OH,1
Toledo,85,0.537735849057,0.165562913907,0.862068965517,0.245283018868,Miami OH,1
E Michigan,99,0.571428571429,0.242158671587,0.828571428571,0.551020408163,Miami OH,1
E Michigan,126,0.433333333333,0.117677824268,0.777777777778,0.166666666667,Miami OH,1
IPFW,33,0.627659574468,0.159404888417,0.913043478261,0.574468085106,Miami OH,1
C Michigan,72,0.872549019608,0.115740740741,0.772727272727,0.313725490196,Miami OH,1
Evansville,16,0.602040816327,0.153468385513,0.787878787879,0.204081632653,Miami OH,1
W Michigan,79,0.408333333333,0.0405405405405,0.75,0.333333333333,Miami OH,1
N Illinois,93,0.602272727273,0.181488203267,0.761904761905,0.363636363636,Miami OH,1
Buffalo,107,0.521276595745,0.203934740883,0.775,0.617021276596,E Michigan,1
Dayton,33,0.510869565217,0.144054478785,0.833333333333,0.565217391304,E Michigan,1
Michigan St,44,0.443396226415,0.157894736842,0.80487804878,0.358490566038,E Michigan,1
Bowling Green,79,0.554545454545,0.17793594306,0.666666666667,0.236363636364,E Michigan,1
Kent,72,0.480769230769,0.175107758621,0.730769230769,0.288461538462,E Michigan,1
Ohio,96,0.549019607843,0.194805194805,0.794117647059,0.392156862745,E Michigan,1
Miami OH,68,0.509615384615,0.216598267214,0.741935483871,0.557692307692,E Michigan,1
Toledo,93,0.555555555556,0.11811023622,0.647058823529,0.444444444444,E Michigan,1
Toledo,129,0.508333333333,0.135601577909,0.756097560976,0.283333333333,E Michigan,1
C Michigan,82,0.461538461538,0.16,0.763157894737,0.326923076923,E Michigan,1
C Michigan,113,0.561403508772,0.127840909091,0.777777777778,0.140350877193,E Michigan,1
W Michigan,117,0.566666666667,0.130510440835,0.777777777778,0.644444444444,E Michigan,1
Ball St,65,0.395161290323,0.17572633552,0.744186046512,0.177419354839,E Michigan,1
Buffalo,113,0.357142857143,0.0722195474242,0.59375,0.349206349206,Akron,1
Buffalo,130,0.377049180328,0.095785440613,0.882352941176,0.360655737705,Akron,1
Miami FL,18,0.666666666667,0.156516789983,0.736842105263,0.12962962963,Akron,1
Penn St,22,0.517543859649,0.14917951268,0.764705882353,0.333333333333,Akron,1
Kent,123,0.574468085106,0.0877192982456,0.7,0.531914893617,Akron,1
Ohio,93,0.62037037037,0.145579671784,0.645161290323,0.296296296296,Akron,1
Miami OH,110,0.394736842105,0.134264232009,0.648648648649,0.210526315789,Akron,1
Miami OH,120,0.403846153846,0.162581290645,0.633333333333,0.538461538462,Akron,1
Toledo,67,0.65625,0.150519978106,0.787878787879,0.4375,Akron,1
Toledo,107,0.481818181818,0.135501355014,0.677419354839,0.272727272727,Akron,1
E Michigan,103,0.591836734694,0.24727992087,0.527272727273,0.408163265306,Akron,1
N Illinois,79,0.548780487805,0.241751990899,0.631578947368,0.463414634146,Akron,1
N Dakota St,43,0.372549019608,0.117994100295,0.625,0.333333333333,Akron,1
MTSU,40,0.6125,0.22137887413,0.814814814815,0.325,Akron,1
BYU,11,0.62037037037,0.198783910196,0.727272727273,0.518518518519,Long Beach St,1
Hawaii,115,0.594339622642,0.228915662651,0.763157894737,0.283018867925,Long Beach St,1
Hawaii,129,0.568965517241,0.138260432378,0.571428571429,0.224137931034,Long Beach St,1
Louisville,57,0.585365853659,0.24154589372,0.806451612903,0.365853658537,Long Beach St,1
San Diego St,37,0.511363636364,0.246575342466,0.827586206897,0.340909090909,Long Beach St,1
St John's,49,0.475,0.0945434900054,0.685714285714,0.15,Long Beach St,1
Syracuse,55,0.644230769231,0.172048703017,0.714285714286,0.346153846154,Long Beach St,1
Texas,47,0.584905660377,0.1953125,0.72972972973,0.301886792453,Long Beach St,1
UCLA,20,0.461538461538,0.0600961538462,0.821428571429,0.261538461538,Long Beach St,1
Washington,25,0.567796610169,0.106780565937,0.724137931034,0.220338983051,Long Beach St,1
Xavier,15,0.628787878788,0.0865051903114,0.730769230769,0.212121212121,Long Beach St,1
UC Irvine,96,0.433962264151,0.169683257919,0.694444444444,0.188679245283,Long Beach St,1
UC Davis,68,0.527272727273,0.252525252525,0.627906976744,0.272727272727,Long Beach St,1
UC Davis,108,0.611111111111,0.264182424917,0.657894736842,0.222222222222,Long Beach St,1
Cal Poly SLO,103,0.588235294118,0.173510699826,0.724137931034,0.21568627451,Long Beach St,1
Santa Barbara,101,0.521276595745,0.133451957295,0.8,0.446808510638,Long Beach St,1
SF Austin,32,0.566037735849,0.173796791444,0.809523809524,0.264150943396,Long Beach St,1
BYU,15,0.586956521739,0.123873873874,0.825,0.144927536232,Ark Little Rock,1
Missouri St,31,0.566037735849,0.14367816092,0.807692307692,0.245283018868,Ark Little Rock,1
Texas St,66,0.409090909091,0.121359223301,0.682926829268,0.348484848485,Ark Little Rock,1
UT Arlington,82,0.585106382979,0.217509516041,0.842105263158,0.425531914894,Ark Little Rock,1
UT Arlington,117,0.63,0.188882892607,0.757575757576,0.38,Ark Little Rock,1
Kent,41,0.45,0.193704600484,0.677419354839,0.1,Ark Little Rock,1
ULM,75,0.478723404255,0.16620498615,0.794117647059,0.404255319149,Ark Little Rock,1
ULM,94,0.625,0.183823529412,0.684210526316,0.230769230769,Ark Little Rock,1
Tulsa,34,0.639534883721,0.212539851222,0.760869565217,0.53488372093,Ark Little Rock,1
Ga Southern,89,0.589285714286,0.119110640551,0.516129032258,0.178571428571,Ark Little Rock,1
Ga Southern,103,0.59375,0.251762336354,0.657142857143,0.3125,Ark Little Rock,1
Georgia St,61,0.612244897959,0.150273224044,0.655172413793,0.448979591837,Ark Little Rock,1
WI Green Bay,48,0.633333333333,0.224971878515,0.763157894737,0.2,Ark Little Rock,1
ULL,57,0.492307692308,0.135685210312,0.714285714286,0.292307692308,Ark Little Rock,1
ULL,122,0.490740740741,0.16856846473,0.866666666667,0.407407407407,Ark Little Rock,1
South Alabama,63,0.554347826087,0.169587337479,0.821428571429,0.45652173913,Ark Little Rock,1
South Alabama,77,0.5,0.232798758407,0.625,0.404255319149,Ark Little Rock,1
South Alabama,129,0.444444444444,0.216615698267,0.777777777778,0.166666666667,Ark Little Rock,1
BYU,26,0.718181818182,0.235732009926,0.807692307692,0.2,E Kentucky,1
Kentucky,34,0.594827586207,0.20611057226,0.76,0.224137931034,E Kentucky,1
Valparaiso,30,0.598039215686,0.217391304348,0.764705882353,0.21568627451,E Kentucky,1
Belmont,108,0.51,0.247009880395,0.862068965517,0.3,E Kentucky,1
Belmont,123,0.418181818182,0.16501650165,0.909090909091,0.127272727273,E Kentucky,1
Murray St,87,0.601851851852,0.196463654224,0.861111111111,0.37037037037,E Kentucky,1
ETSU,43,0.57,0.272034820457,0.645161290323,0.12,E Kentucky,1
Tennessee Tech,82,0.631578947368,0.184638109306,0.7,0.19298245614,E Kentucky,1
Jacksonville St,80,0.54347826087,0.20961430967,0.739130434783,0.45652173913,E Kentucky,1
E Illinois,73,0.662790697674,0.240929705215,0.814814814815,0.348837209302,E Kentucky,1
FL Atlantic,49,0.670454545455,0.295109612142,0.785714285714,0.227272727273,E Kentucky,1
BYU,33,0.558333333333,0.209066901408,0.813953488372,0.383333333333,Hawaii,1
High Point,15,0.392857142857,0.154479917611,0.533333333333,0.321428571429,Hawaii,1
Wichita St,50,0.448275862069,0.139794967381,0.678571428571,0.48275862069,Hawaii,1
San Francisco,21,0.549180327869,0.154867256637,0.818181818182,0.344262295082,Hawaii,1
UC Irvine,82,0.611111111111,0.215408008109,0.608695652174,0.222222222222,Hawaii,1
UC Irvine,108,0.55,0.0980392156863,0.630434782609,0.15,Hawaii,1
UC Irvine,131,0.490740740741,0.124584717608,0.694444444444,0.259259259259,Hawaii,1
UC Davis,110,0.553571428571,0.190065889508,0.666666666667,0.214285714286,Hawaii,1
Cal Poly SLO,65,0.398305084746,0.184162062615,0.722222222222,0.237288135593,Hawaii,1
Long Beach St,89,0.488372093023,0.262467191601,0.694444444444,0.53488372093,Hawaii,1
Santa Barbara,96,0.601851851852,0.241361788618,0.645161290323,0.185185185185,Hawaii,1
Santa Barbara,121,0.627272727273,0.134408602151,0.84,0.527272727273,Hawaii,1
UC Riverside,75,0.536585365854,0.301362683438,0.72972972973,0.536585365854,Hawaii,1
BYU,40,0.673913043478,0.227401932916,0.764705882353,0.304347826087,Weber St,1
E Washington,59,0.515151515152,0.119789171059,0.787878787879,0.242424242424,Weber St,1
E Washington,124,0.473684210526,0.109027474924,0.818181818182,0.0921052631579,Weber St,1
UT Arlington,33,0.466101694915,0.146121147715,0.69696969697,0.135593220339,Weber St,1
Utah St,11,0.5,0.0926416093171,0.655172413793,0.241379310345,Weber St,1
LSU,19,0.515384615385,0.16121031746,0.653846153846,0.0769230769231,Weber St,1
Portland St,80,0.538461538462,0.12893982808,0.7,0.25,Weber St,1
Oklahoma,49,0.612903225806,0.115979381443,0.735294117647,0.145161290323,Weber St,1
CS Sacramento,82,0.702127659574,0.154035736291,0.484848484848,0.255319148936,Weber St,1
Idaho,61,0.565573770492,0.0535618639529,0.724137931034,0.27868852459,Weber St,1
Northern Arizona,103,0.385964912281,0.131164742917,0.88,0.298245614035,Weber St,1
Illinois St,18,0.5,0.16835016835,0.652173913043,0.15873015873,Weber St,1
Montana,110,0.571428571429,0.138580931264,0.809523809524,0.178571428571,Weber St,1
Montana,129,0.456896551724,0.100452034154,0.806451612903,0.396551724138,Weber St,1
N Colorado,89,0.554545454545,0.089928057554,0.84,0.181818181818,Weber St,1
Southern Utah,75,0.598039215686,0.163495838288,0.75,0.176470588235,Weber St,1
Southern Utah,101,0.561224489796,0.187104202648,0.727272727273,0.204081632653,Weber St,1
BYU,50,0.432203389831,0.141043723554,0.764705882353,0.440677966102,Massachusetts,1
G Washington,124,0.74,0.104979004199,0.647058823529,0.26,Massachusetts,1
Notre Dame,19,0.669811320755,0.219411461022,0.827586206897,0.188679245283,Massachusetts,1
Richmond,121,0.435185185185,0.13013302487,0.791666666667,0.166666666667,Massachusetts,1
VA Commonwealth,110,0.527272727273,0.15923566879,0.678571428571,0.363636363636,Massachusetts,1
La Salle,129,0.481132075472,0.10593220339,0.536585365854,0.471698113208,Massachusetts,1
LSU,29,0.576923076923,0.213867627195,0.756756756757,0.107692307692,Massachusetts,1
Providence,47,0.506849315068,0.102087114338,0.714285714286,0.150684931507,Massachusetts,1
St Bonaventure,61,0.489795918367,0.16077170418,0.675675675676,0.428571428571,Massachusetts,1
Rhode Island,107,0.530612244898,0.17087276551,0.769230769231,0.469387755102,Massachusetts,1
FL Gulf Coast,34,0.515151515152,0.128865979381,0.689655172414,0.242424242424,Massachusetts,1
St Joseph's PA,79,0.520833333333,0.123456790123,0.592592592593,0.25,Massachusetts,1
St Joseph's PA,114,0.552631578947,0.14917951268,0.613636363636,0.333333333333,Massachusetts,1
Davidson,72,0.468253968254,0.135735439289,0.647058823529,0.190476190476,Massachusetts,1
Harvard,26,0.549180327869,0.10643959553,0.703703703704,0.131147540984,Massachusetts,1
BYU,56,0.561538461538,0.0923361034164,0.766666666667,0.369230769231,Portland,1
BYU,115,0.492647058824,0.104895104895,0.647058823529,0.220588235294,Portland,1
BYU,126,0.642857142857,0.213567839196,0.703703703704,0.214285714286,Portland,1
Gonzaga,61,0.627450980392,0.136388434261,0.6875,0.450980392157,Portland,1
Gonzaga,87,0.449152542373,0.130753138075,0.725,0.186440677966,Portland,1
Loy Marymount,73,0.588235294118,0.193698347107,0.575,0.392156862745,Portland,1
Oregon St,33,0.415254237288,0.1171875,0.657142857143,0.271186440678,Portland,1
Pacific,110,0.543859649123,0.152516522623,0.774193548387,0.298245614035,Portland,1
Pepperdine,75,0.441176470588,0.13397642015,0.714285714286,0.43137254902,Portland,1
UNLV,44,0.525423728814,0.132275132275,0.611111111111,0.220338983051,Portland,1
Valparaiso,27,0.560344827586,0.163220892274,0.758620689655,0.0862068965517,Portland,1
San Diego,117,0.549019607843,0.13557483731,0.766666666667,0.43137254902,Portland,1
San Francisco,68,0.575471698113,0.0944924406048,0.777777777778,0.528301886792,Portland,1
St Mary's CA,82,0.509615384615,0.132978723404,0.744680851064,0.403846153846,Portland,1
St Mary's CA,108,0.625,0.159134309357,0.787878787879,0.166666666667,Portland,1
BYU,59,0.547169811321,0.132766861391,0.853658536585,0.433962264151,Santa Clara,1
BYU,89,0.546296296296,0.142265907915,0.810810810811,0.351851851852,Santa Clara,1
BYU,124,0.49,0.118858954041,0.848484848485,0.58,Santa Clara,1
Gonzaga,68,0.577586206897,0.0849858356941,0.828571428571,0.206896551724,Santa Clara,1
Gonzaga,94,0.75,0.213154689403,0.75,0.333333333333,Santa Clara,1
Michigan St,21,0.530303030303,0.140383715489,0.794871794872,0.136363636364,Santa Clara,1
Pacific,115,0.43137254902,0.179028132992,0.777777777778,0.392156862745,Santa Clara,1
Pepperdine,108,0.545454545455,0.252667040988,0.823529411765,0.363636363636,Santa Clara,1
Utah St,16,0.423913043478,0.106447688564,0.588235294118,0.45652173913,Santa Clara,1
San Diego,87,0.59756097561,0.1875,0.594594594595,0.487804878049,Santa Clara,1
Northeastern,47,0.70652173913,0.202195262854,0.757575757576,0.282608695652,Santa Clara,1
Portland,66,0.617021276596,0.184240362812,0.730769230769,0.425531914894,Santa Clara,1
Portland,96,0.702380952381,0.216049382716,0.702702702703,0.357142857143,Santa Clara,1
Rhode Island,25,0.617021276596,0.222948870392,0.761904761905,0.170212765957,Santa Clara,1
